3O,9818,BRU,302,CMN,1074,,0,320,
3O,9818,BRU,302,NDR,5673,,0,320,
3O,9818,BRU,302,TNG,1080,,0,320,
3O,9818,CGN,344,NDR,5673,,0,320,
3O,9818,CMN,1074,BCN,1218,,0,320,
3O,9818,CMN,1074,BGY,1525,,0,320,
3O,9818,CMN,1074,BLQ,1538,,0,320,
3O,9818,CMN,1074,BRU,302,,0,320,
3O,9818,CMN,1074,CUF,1534,,0,320,
3O,9818,CMN,1074,LGW,502,,0,320,
3O,9818,CMN,1074,LYS,1335,,0,320,
3O,9818,CMN,1074,MPL,1359,,0,320,
3O,9818,CMN,1074,SAW,4317,,0,320,
3O,9818,CMN,1074,TLS,1273,,0,320,
3O,9818,CMN,1074,TSF,1539,,0,320,
3O,9818,CUF,1534,CMN,1074,,0,320,
3O,9818,FEZ,1066,MPL,1359,,0,320,
3O,9818,LGW,502,CMN,1074,,0,320,
3O,9818,LGW,502,TNG,1080,,0,320,
3O,9818,LYS,1335,CMN,1074,,0,320,
3O,9818,MPL,1359,CMN,1074,,0,320,
3O,9818,MPL,1359,FEZ,1066,,0,320,
3O,9818,MPL,1359,NDR,5673,,0,320,
3O,9818,NDR,5673,AMS,580,,0,320,
3O,9818,NDR,5673,BCN,1218,,0,320,
3O,9818,NDR,5673,BRU,302,,0,320,
3O,9818,NDR,5673,CGN,344,,0,320,
3O,9818,NDR,5673,MPL,1359,,0,320,
3O,9818,NDR,5673,PMI,3998,,0,320,
3O,9818,PMI,3998,NDR,5673,,0,320,
3O,9818,SAW,4317,CMN,1074,,0,320,
3O,9818,TLS,1273,CMN,1074,,0,320,
3O,9818,TNG,1080,AMS,580,,0,320,
3O,9818,TNG,1080,BCN,1218,,0,320,
3O,9818,TNG,1080,BRU,302,,0,320,
3O,9818,TNG,1080,LGW,502,,0,320,
3O,9818,TSF,1539,CMN,1074,,0,320,
3P,5002,AUA,2895,LSP,2844,,0,SH6,
3P,5002,AUA,2895,MAR,2848,,0,SH6,
3P,5002,BON,2896,CUR,2897,,0,SH6,
3P,5002,CUR,2897,AUA,2895,,0,SH6,
3P,5002,LSP,2844,AUA,2895,,0,SH6,
3P,5002,MAR,2848,AUA,2895,,0,SH6,
3R,3545,ASF,2966,DME,4029,,0,SU9,
3R,3545,ASF,2966,LED,2948,,0,SU9,
3R,3545,BHK,2980,DME,4029,,0,734,
3R,3545,DME,4029,ASF,2966,,0,SU9,
3R,3545,DME,4029,BHK,2980,,0,734,
3R,3545,DME,4029,EGO,6156,,0,SU9,
3R,3545,DME,4029,FEG,6149,,0,734,
3R,3545,DME,4029,KSQ,6153,,0,734,
3R,3545,DME,4029,NMA,6150,,0,734,
3R,3545,DME,4029,NVI,6485,,0,734,
3R,3545,DME,4029,SKD,2981,,0,734,
3R,3545,DME,4029,TIV,1743,,0,SU9 73G,
3R,3545,EGO,6156,DME,4029,,0,SU9,
3R,3545,FEG,6149,DME,4029,,0,734,
3R,3545,KSQ,6153,DME,4029,,0,734,
3R,3545,LED,2948,ASF,2966,,0,SU9,
3R,3545,NMA,6150,DME,4029,,0,734,
3R,3545,NVI,6485,DME,4029,,0,734,
3R,3545,SKD,2981,DME,4029,,0,734,
3R,3545,TIV,1743,DME,4029,,0,SU9 73G,
3S,11741,ANU,2874,PTP,2881,,0,AT5,
3S,11741,CAY,2774,FDF,2878,,0,320,
3S,11741,CUR,2897,SDQ,1762,,0,AT5,
3S,11741,DOM,2877,PTP,2881,,0,AT5,
3S,11741,DOM,2877,SXM,2899,,0,AT5,
3S,11741,FDF,2878,CAY,2774,,0,320,
3S,11741,FDF,2878,PTP,2881,,0,AT5 320,
3S,11741,FDF,2878,SDQ,1762,,0,AT5,
3S,11741,FDF,2878,SLU,2893,,0,AT5,
3S,11741,PTP,2881,ANU,2874,,0,AT5,
3S,11741,PTP,2881,DOM,2877,,0,AT5,
3S,11741,PTP,2881,FDF,2878,,0,AT5 320,
3S,11741,PTP,2881,SBH,6460,,0,DHT,
3S,11741,PTP,2881,SDQ,1762,,0,AT5,
3S,11741,PTP,2881,SFG,2879,,0,AT5,
3S,11741,PTP,2881,SXM,2899,,0,AT5,
3S,11741,SBH,6460,PTP,2881,,0,DHT,
3S,11741,SDQ,1762,PTP,2881,,0,AT5,
3S,11741,SDQ,1762,SXM,2899,,0,AT5,
3S,11741,SFG,2879,PTP,2881,,0,AT5,
3S,11741,SLU,2893,FDF,2878,,0,AT5,
3S,11741,SXM,2899,DOM,2877,,0,AT5,
3S,11741,SXM,2899,PTP,2881,,0,AT5,
3S,11741,SXM,2899,SDQ,1762,,0,AT5,
3U,4608,BHY,6351,XIY,3379,,0,321,
3U,4608,CAN,3370,CKG,3393,,0,321 320,
3U,4608,CAN,3370,CTU,3395,,0,321 320 330,
3U,4608,CAN,3370,SPN,2244,,0,330,
3U,4608,CGO,3375,CGQ,4380,,0,321,
3U,4608,CGO,3375,CKG,3393,,0,321,
3U,4608,CGO,3375,CTU,3395,,0,321,
3U,4608,CGO,3375,HGH,3386,,0,320,
3U,4608,CGO,3375,HRB,3400,,0,320,
3U,4608,CGO,3375,KMG,3382,,0,320,
3U,4608,CGO,3375,URC,3399,,0,320,
3U,4608,CGQ,4380,CGO,3375,,0,321,
3U,4608,CGQ,4380,NKG,3388,,0,320,
3U,4608,CGQ,4380,TNA,4108,,0,321,
3U,4608,CGQ,4380,TSN,3368,,0,320 319,
3U,4608,CKG,3393,CAN,3370,,0,321 320,
3U,4608,CKG,3393,CGO,3375,,0,321,
3U,4608,CKG,3393,CSX,3371,,0,319 321,
3U,4608,CKG,3393,CTU,3395,,0,330,
3U,4608,CKG,3393,CZX,4109,,0,320,
3U,4608,CKG,3393,DLC,3404,,0,320,
3U,4608,CKG,3393,DYG,6353,,0,320,
3U,4608,CKG,3393,HAK,4120,,0,319,
3U,4608,CKG,3393,HGH,3386,,0,320 319,
3U,4608,CKG,3393,HKT,3179,,0,321,
3U,4608,CKG,3393,INC,4085,,0,321,
3U,4608,CKG,3393,KHN,3384,,0,319,
3U,4608,CKG,3393,KMG,3382,,0,319 320,
3U,4608,CKG,3393,LHW,3378,,0,319 321,
3U,4608,CKG,3393,LJG,4033,,0,319,
3U,4608,CKG,3393,LXA,4097,,0,319,
3U,4608,CKG,3393,NGB,3387,,0,319,
3U,4608,CKG,3393,NKG,3388,,0,319,
3U,4608,CKG,3393,NNG,3373,,0,319,
3U,4608,CKG,3393,PEK,3364,,0,321 319 320,
3U,4608,CKG,3393,PVG,3406,,0,320 319,
3U,4608,CKG,3393,PZI,6435,,0,319,
3U,4608,CKG,3393,SWA,4302,,0,319,
3U,4608,CKG,3393,SYD,3361,,0,330,
3U,4608,CKG,3393,SYX,4030,,0,320,
3U,4608,CKG,3393,SZX,3374,,0,320,
3U,4608,CKG,3393,TNA,4108,,0,321,
3U,4608,CKG,3393,TSA,2275,,0,320,
3U,4608,CKG,3393,TSN,3368,,0,319,
3U,4608,CKG,3393,TYN,3369,,0,321,
3U,4608,CKG,3393,URC,3399,,0,320,
3U,4608,CKG,3393,WUH,3376,,0,319,
3U,4608,CKG,3393,WUX,6390,,0,319,
3U,4608,CKG,3393,XIY,3379,,0,319,
3U,4608,CKG,3393,XNN,6366,,0,320,
3U,4608,CKG,3393,YIH,6361,,0,319,
3U,4608,CKG,3393,ZHA,6357,,0,319,
3U,4608,CSX,3371,CKG,3393,,0,319 321,
3U,4608,CSX,3371,CTU,3395,,0,320,
3U,4608,CSX,3371,FOC,3385,,0,320,
3U,4608,CSX,3371,KMG,3382,,0,320,
3U,4608,CSX,3371,SHE,4144,,0,320,
3U,4608,CSX,3371,WNZ,6392,,0,319,
3U,4608,CSX,3371,XMN,3383,,0,321,
3U,4608,CTU,3395,CAN,3370,,0,321 320 330,
3U,4608,CTU,3395,CGO,3375,,0,321,
3U,4608,CTU,3395,CKG,3393,,0,330,
3U,4608,CTU,3395,CSX,3371,,0,320,
3U,4608,CTU,3395,DCY,9310,,0,319,
3U,4608,CTU,3395,DSN,6434,,0,319,
3U,4608,CTU,3395,HAK,4120,,0,321,
3U,4608,CTU,3395,HDG,8407,,0,319,
3U,4608,CTU,3395,HET,6345,,0,320,
3U,4608,CTU,3395,HFE,3389,,0,321,
3U,4608,CTU,3395,HGH,3386,,0,320 319,
3U,4608,CTU,3395,HKG,3077,,0,320,
3U,4608,CTU,3395,HKT,3179,,0,321,
3U,4608,CTU,3395,ICN,3930,,0,321,
3U,4608,CTU,3395,INC,4085,,0,321,
3U,4608,CTU,3395,JHG,3381,,0,319,
3U,4608,CTU,3395,JIQ,8781,,0,320,
3U,4608,CTU,3395,JZH,4301,,0,319,
3U,4608,CTU,3395,KHN,3384,,0,321,
3U,4608,CTU,3395,KMG,3382,,0,320,
3U,4608,CTU,3395,KOW,6379,,0,320,
3U,4608,CTU,3395,KWE,3394,,0,320,
3U,4608,CTU,3395,LHW,3378,,0,319,
3U,4608,CTU,3395,LJG,4033,,0,319,
3U,4608,CTU,3395,LUM,6376,,0,319,
3U,4608,CTU,3395,LXA,4097,,0,330 319,
3U,4608,CTU,3395,LZY,6402,,0,319,
3U,4608,CTU,3395,MEL,3339,,0,330,
3U,4608,CTU,3395,NKG,3388,,0,319 320,
3U,4608,CTU,3395,NNG,3373,,0,319 320,
3U,4608,CTU,3395,PEK,3364,,0,330 321 320,
3U,4608,CTU,3395,PVG,3406,,0,321 330,
3U,4608,CTU,3395,PZI,6435,,0,319,
3U,4608,CTU,3395,SHE,4144,,0,330,
3U,4608,CTU,3395,SJW,6347,,0,320,
3U,4608,CTU,3395,SYX,4030,,0,321,
3U,4608,CTU,3395,SZX,3374,,0,320 321,
3U,4608,CTU,3395,TAO,3390,,0,321,
3U,4608,CTU,3395,TNA,4108,,0,321,
3U,4608,CTU,3395,TSA,2275,,0,320,
3U,4608,CTU,3395,TSN,3368,,0,321,
3U,4608,CTU,3395,TYN,3369,,0,319,
3U,4608,CTU,3395,URC,3399,,0,319 330,
3U,4608,CTU,3395,WNZ,6392,,0,320,
3U,4608,CTU,3395,WUH,3376,,0,319,
3U,4608,CTU,3395,WUX,6390,,0,320,
3U,4608,CTU,3395,WXN,6403,,0,319,
3U,4608,CTU,3395,XIC,3396,,0,320,
3U,4608,CTU,3395,XIY,3379,,0,320 319,
3U,4608,CTU,3395,XMN,3383,,0,320,
3U,4608,CTU,3395,XNN,6366,,0,320,
3U,4608,CTU,3395,XUZ,4149,,0,320,
3U,4608,CTU,3395,YIH,6361,,0,320,
3U,4608,CTU,3395,YTY,8876,,0,319,
3U,4608,CZX,4109,CKG,3393,,0,320,
3U,4608,CZX,4109,HRB,3400,,0,321,
3U,4608,CZX,4109,XMN,3383,,0,321,
3U,4608,CZX,4109,ZUH,6355,,0,320,
3U,4608,DAT,6344,TYN,3369,,0,319,
3U,4608,DCY,9310,CTU,3395,,0,319,
3U,4608,DLC,3404,CKG,3393,,0,320,
3U,4608,DLC,3404,HGH,3386,,0,320,
3U,4608,DLC,3404,HRB,3400,,0,320,
3U,4608,DLC,3404,TNA,4108,,0,321,
3U,4608,DLC,3404,XUZ,4149,,0,320,
3U,4608,DNH,4308,LHW,3378,,0,319,
3U,4608,DSN,6434,CTU,3395,,0,319,
3U,4608,DSN,6434,SHE,4144,,0,319,
3U,4608,DYG,6353,CKG,3393,,0,320,
3U,4608,DYG,6353,NKG,3388,,0,319,
3U,4608,FOC,3385,CSX,3371,,0,320,
3U,4608,FOC,3385,XIY,3379,,0,319,
3U,4608,GXH,9311,LXA,4097,,0,319,
3U,4608,GXH,9311,XIY,3379,,0,319,
3U,4608,HAK,4120,CKG,3393,,0,319,
3U,4608,HAK,4120,CTU,3395,,0,321,
3U,4608,HAK,4120,HGH,3386,,0,320,
3U,4608,HAK,4120,NGB,3387,,0,321,
3U,4608,HAK,4120,ZUH,6355,,0,320,
3U,4608,HDG,8407,CTU,3395,,0,319,
3U,4608,HET,6345,CTU,3395,,0,320,
3U,4608,HFE,3389,CTU,3395,,0,321,
3U,4608,HGH,3386,CGO,3375,,0,320,
3U,4608,HGH,3386,CKG,3393,,0,320 319,
3U,4608,HGH,3386,CTU,3395,,0,319 320,
3U,4608,HGH,3386,DLC,3404,,0,320,
3U,4608,HGH,3386,HAK,4120,,0,320,
3U,4608,HGH,3386,KWE,3394,,0,320,
3U,4608,HGH,3386,TSN,3368,,0,320,
3U,4608,HGH,3386,TYN,3369,,0,320,
3U,4608,HKG,3077,CTU,3395,,0,320,
3U,4608,HKG,3077,YIH,6361,,0,320,
3U,4608,HKG,3077,ZHA,6357,,0,319,
3U,4608,HKT,3179,CKG,3393,,0,321,
3U,4608,HKT,3179,CTU,3395,,0,321,
3U,4608,HRB,3400,CGO,3375,,0,320,
3U,4608,HRB,3400,CZX,4109,,0,321,
3U,4608,HRB,3400,DLC,3404,,0,320,
3U,4608,HRB,3400,INC,4085,,0,321,
3U,4608,HRB,3400,NGB,3387,,0,321,
3U,4608,HRB,3400,NKG,3388,,0,319,
3U,4608,HRB,3400,NZH,6954,,0,321,
3U,4608,HRB,3400,SJW,6347,,0,321,
3U,4608,HRB,3400,TNA,4108,,0,320 321,
3U,4608,HRB,3400,TSN,3368,,0,321,
3U,4608,HRB,3400,WNZ,6392,,0,321,
3U,4608,HRB,3400,WUH,3376,,0,321,
3U,4608,HRB,3400,XIY,3379,,0,321,
3U,4608,HRB,3400,XUZ,4149,,0,320 321,
3U,4608,ICN,3930,CTU,3395,,0,321,
3U,4608,INC,4085,CKG,3393,,0,321,
3U,4608,INC,4085,CTU,3395,,0,321,
3U,4608,INC,4085,HRB,3400,,0,321,
3U,4608,INC,4085,KWL,3372,,0,320,
3U,4608,JGN,6432,LHW,3378,,0,319,
3U,4608,JHG,3381,CTU,3395,,0,319,
3U,4608,JHG,3381,KMG,3382,,0,319,
3U,4608,JIQ,8781,CTU,3395,,0,320,
3U,4608,JJN,6386,KWE,3394,,0,320,
3U,4608,JJN,6386,WUH,3376,,0,319,
3U,4608,JZH,4301,CTU,3395,,0,319,
3U,4608,KHG,3397,URC,3399,,0,319,
3U,4608,KHN,3384,CKG,3393,,0,319,
3U,4608,KHN,3384,CTU,3395,,0,321,
3U,4608,KHN,3384,KMG,3382,,0,319,
3U,4608,KHN,3384,NGB,3387,,0,321,
3U,4608,KMG,3382,CGO,3375,,0,320,
3U,4608,KMG,3382,CKG,3393,,0,319 320,
3U,4608,KMG,3382,CSX,3371,,0,320,
3U,4608,KMG,3382,CTU,3395,,0,320,
3U,4608,KMG,3382,JHG,3381,,0,319,
3U,4608,KMG,3382,KHN,3384,,0,319,
3U,4608,KMG,3382,KWE,3394,,0,320,
3U,4608,KMG,3382,LUM,6376,,0,319,
3U,4608,KMG,3382,NGB,3387,,0,320,
3U,4608,KMG,3382,NKG,3388,,0,320,
3U,4608,KMG,3382,TAO,3390,,0,320,
3U,4608,KMG,3382,TNA,4108,,0,320,
3U,4608,KMG,3382,TPE,2276,,0,320,
3U,4608,KMG,3382,WXN,6403,,0,320,
3U,4608,KMG,3382,XIY,3379,,0,320,
3U,4608,KMG,3382,XMN,3383,,0,320,
3U,4608,KMG,3382,XUZ,4149,,0,320,
3U,4608,KOW,6379,CTU,3395,,0,320,
3U,4608,KOW,6379,XMN,3383,,0,320,
3U,4608,KWE,3394,CTU,3395,,0,320,
3U,4608,KWE,3394,HGH,3386,,0,320,
3U,4608,KWE,3394,JJN,6386,,0,320,
3U,4608,KWE,3394,KMG,3382,,0,320,
3U,4608,KWE,3394,LHW,3378,,0,321,
3U,4608,KWE,3394,SYX,4030,,0,321,
3U,4608,KWE,3394,WNZ,6392,,0,320,
3U,4608,KWE,3394,XUZ,4149,,0,321,
3U,4608,KWL,3372,INC,4085,,0,320,
3U,4608,KWL,3372,SJW,6347,,0,321,
3U,4608,KWL,3372,SYX,4030,,0,320,
3U,4608,LHW,3378,CKG,3393,,0,319 321,
3U,4608,LHW,3378,CTU,3395,,0,319,
3U,4608,LHW,3378,DNH,4308,,0,319,
3U,4608,LHW,3378,JGN,6432,,0,319,
3U,4608,LHW,3378,KWE,3394,,0,321,
3U,4608,LHW,3378,TSN,3368,,0,321,
3U,4608,LJG,4033,CKG,3393,,0,319,
3U,4608,LJG,4033,CTU,3395,,0,319,
3U,4608,LJG,4033,MIG,6400,,0,319,
3U,4608,LUM,6376,CTU,3395,,0,319,
3U,4608,LUM,6376,KMG,3382,,0,319,
3U,4608,LXA,4097,CKG,3393,,0,319,
3U,4608,LXA,4097,CTU,3395,,0,330 319,
3U,4608,LXA,4097,GXH,9311,,0,319,
3U,4608,LXA,4097,XIY,3379,,0,319,
3U,4608,LXA,4097,XNN,6366,,0,319,
3U,4608,LYI,6385,XIY,3379,,0,319 320,
3U,4608,LZY,6402,CTU,3395,,0,319,
3U,4608,MEL,3339,CTU,3395,,0,330,
3U,4608,MIG,6400,LJG,4033,,0,319,
3U,4608,MIG,6400,NKG,3388,,0,319,
3U,4608,MIG,6400,SYX,4030,,0,320,
3U,4608,MIG,6400,XNN,6366,,0,320,
3U,4608,NGB,3387,CKG,3393,,0,319,
3U,4608,NGB,3387,HAK,4120,,0,321,
3U,4608,NGB,3387,HRB,3400,,0,321,
3U,4608,NGB,3387,KHN,3384,,0,321,
3U,4608,NGB,3387,KMG,3382,,0,320,
3U,4608,NGB,3387,SHE,4144,,0,321,
3U,4608,NGB,3387,SYX,4030,,0,321,
3U,4608,NKG,3388,CGQ,4380,,0,320,
3U,4608,NKG,3388,CKG,3393,,0,319,
3U,4608,NKG,3388,CTU,3395,,0,319 320,
3U,4608,NKG,3388,DYG,6353,,0,319,
3U,4608,NKG,3388,HRB,3400,,0,319,
3U,4608,NKG,3388,KMG,3382,,0,320,
3U,4608,NKG,3388,MIG,6400,,0,319,
3U,4608,NKG,3388,SYX,4030,,0,320,
3U,4608,NNG,3373,CKG,3393,,0,319,
3U,4608,NNG,3373,CTU,3395,,0,319 320,
3U,4608,NNG,3373,SGN,3205,,0,320,
3U,4608,NNG,3373,WUH,3376,,0,321,
3U,4608,NTG,5475,WUH,3376,,0,319,
3U,4608,NZH,6954,HRB,3400,,0,321,
3U,4608,PEK,3364,CKG,3393,,0,319 321 320,
3U,4608,PEK,3364,CTU,3395,,0,321 320 330,
3U,4608,PEK,3364,WXN,6403,,0,320,
3U,4608,PEK,3364,ZHY,8043,,0,320,
3U,4608,PVG,3406,CKG,3393,,0,320 319,
3U,4608,PVG,3406,CTU,3395,,0,330 321,
3U,4608,PVG,3406,SPN,2244,,0,330,
3U,4608,PZI,6435,CKG,3393,,0,319,
3U,4608,PZI,6435,CTU,3395,,0,319,
3U,4608,SGN,3205,NNG,3373,,0,320,
3U,4608,SHE,4144,CSX,3371,,0,320,
3U,4608,SHE,4144,CTU,3395,,0,330,
3U,4608,SHE,4144,DSN,6434,,0,319,
3U,4608,SHE,4144,NGB,3387,,0,321,
3U,4608,SHE,4144,TYN,3369,,0,321,
3U,4608,SHE,4144,XUZ,4149,,0,320,
3U,4608,SHE,4144,YVR,156,,0,330,
3U,4608,SJW,6347,CTU,3395,,0,320,
3U,4608,SJW,6347,HRB,3400,,0,321,
3U,4608,SJW,6347,KWL,3372,,0,321,
3U,4608,SPN,2244,CAN,3370,,0,330,
3U,4608,SPN,2244,PVG,3406,,0,330,
3U,4608,SWA,4302,CKG,3393,,0,319,
3U,4608,SYD,3361,CKG,3393,,0,330,
3U,4608,SYX,4030,CKG,3393,,0,320,
3U,4608,SYX,4030,CTU,3395,,0,321,
3U,4608,SYX,4030,KWE,3394,,0,321,
3U,4608,SYX,4030,KWL,3372,,0,320,
3U,4608,SYX,4030,MIG,6400,,0,320,
3U,4608,SYX,4030,NGB,3387,,0,321,
3U,4608,SYX,4030,NKG,3388,,0,320,
3U,4608,SYX,4030,TNA,4108,,0,321,
3U,4608,SYX,4030,WNZ,6392,,0,321,
3U,4608,SYX,4030,YBP,4110,,0,319,
3U,4608,SZX,3374,CKG,3393,,0,320,
3U,4608,SZX,3374,CTU,3395,,0,320 321,
3U,4608,SZX,3374,WXN,6403,,0,319,
3U,4608,TAO,3390,CTU,3395,,0,321,
3U,4608,TAO,3390,KMG,3382,,0,320,
3U,4608,TNA,4108,CGQ,4380,,0,321,
3U,4608,TNA,4108,CKG,3393,,0,321,
3U,4608,TNA,4108,CTU,3395,,0,321,
3U,4608,TNA,4108,DLC,3404,,0,321,
3U,4608,TNA,4108,HRB,3400,,0,320 321,
3U,4608,TNA,4108,KMG,3382,,0,320,
3U,4608,TNA,4108,SYX,4030,,0,321,
3U,4608,TNA,4108,XIY,3379,,0,320,
3U,4608,TPE,2276,KMG,3382,,0,320,
3U,4608,TSA,2275,CKG,3393,,0,320,
3U,4608,TSA,2275,CTU,3395,,0,320,
3U,4608,TSN,3368,CGQ,4380,,0,320 319,
3U,4608,TSN,3368,CKG,3393,,0,319,
3U,4608,TSN,3368,CTU,3395,,0,321,
3U,4608,TSN,3368,HGH,3386,,0,320,
3U,4608,TSN,3368,HRB,3400,,0,321,
3U,4608,TSN,3368,LHW,3378,,0,321,
3U,4608,TVS,8858,TYN,3369,,0,319,
3U,4608,TYN,3369,CKG,3393,,0,321,
3U,4608,TYN,3369,CTU,3395,,0,319,
3U,4608,TYN,3369,DAT,6344,,0,319,
3U,4608,TYN,3369,HGH,3386,,0,320,
3U,4608,TYN,3369,SHE,4144,,0,321,
3U,4608,TYN,3369,TVS,8858,,0,319,
3U,4608,URC,3399,CGO,3375,,0,320,
3U,4608,URC,3399,CKG,3393,,0,320,
3U,4608,URC,3399,CTU,3395,,0,319 330,
3U,4608,URC,3399,KHG,3397,,0,319,
3U,4608,URC,3399,XIY,3379,,0,319,
3U,4608,UYN,6368,XIY,3379,,0,319,
3U,4608,WNZ,6392,CSX,3371,,0,319,
3U,4608,WNZ,6392,CTU,3395,,0,320,
3U,4608,WNZ,6392,HRB,3400,,0,321,
3U,4608,WNZ,6392,KWE,3394,,0,320,
3U,4608,WNZ,6392,SYX,4030,,0,321,
3U,4608,WUH,3376,CKG,3393,,0,319,
3U,4608,WUH,3376,CTU,3395,,0,319,
3U,4608,WUH,3376,HRB,3400,,0,321,
3U,4608,WUH,3376,JJN,6386,,0,319,
3U,4608,WUH,3376,NNG,3373,,0,321,
3U,4608,WUH,3376,NTG,5475,,0,319,
3U,4608,WUX,6390,CKG,3393,,0,319,
3U,4608,WUX,6390,CTU,3395,,0,320,
3U,4608,WXN,6403,CTU,3395,,0,319,
3U,4608,WXN,6403,KMG,3382,,0,320,
3U,4608,WXN,6403,PEK,3364,,0,320,
3U,4608,WXN,6403,SZX,3374,,0,319,
3U,4608,XIC,3396,CTU,3395,,0,320,
3U,4608,XIY,3379,BHY,6351,,0,321,
3U,4608,XIY,3379,CKG,3393,,0,319,
3U,4608,XIY,3379,CTU,3395,,0,320 319,
3U,4608,XIY,3379,FOC,3385,,0,319,
3U,4608,XIY,3379,GXH,9311,,0,319,
3U,4608,XIY,3379,HRB,3400,,0,321,
3U,4608,XIY,3379,KMG,3382,,0,320,
3U,4608,XIY,3379,LXA,4097,,0,319,
3U,4608,XIY,3379,LYI,6385,,0,319 320,
3U,4608,XIY,3379,TNA,4108,,0,320,
3U,4608,XIY,3379,URC,3399,,0,319,
3U,4608,XIY,3379,UYN,6368,,0,319,
3U,4608,XIY,3379,XMN,3383,,0,319,
3U,4608,XIY,3379,XNN,6366,,0,319,
3U,4608,XIY,3379,YBP,4110,,0,319,
3U,4608,XMN,3383,CSX,3371,,0,321,
3U,4608,XMN,3383,CTU,3395,,0,320,
3U,4608,XMN,3383,CZX,4109,,0,321,
3U,4608,XMN,3383,KMG,3382,,0,320,
3U,4608,XMN,3383,KOW,6379,,0,320,
3U,4608,XMN,3383,XIY,3379,,0,319,
3U,4608,XNN,6366,CKG,3393,,0,320,
3U,4608,XNN,6366,CTU,3395,,0,320,
3U,4608,XNN,6366,LXA,4097,,0,319,
3U,4608,XNN,6366,MIG,6400,,0,320,
3U,4608,XNN,6366,XIY,3379,,0,319,
3U,4608,XNN,6366,ZHY,8043,,0,320,
3U,4608,XUZ,4149,CTU,3395,,0,320,
3U,4608,XUZ,4149,DLC,3404,,0,320,
3U,4608,XUZ,4149,HRB,3400,,0,320 321,
3U,4608,XUZ,4149,KMG,3382,,0,320,
3U,4608,XUZ,4149,KWE,3394,,0,321,
3U,4608,XUZ,4149,SHE,4144,,0,320,
3U,4608,YBP,4110,SYX,4030,,0,319,
3U,4608,YBP,4110,XIY,3379,,0,319,
3U,4608,YIH,6361,CKG,3393,,0,319,
3U,4608,YIH,6361,CTU,3395,,0,320,
3U,4608,YIH,6361,HKG,3077,,0,320,
3U,4608,YTY,8876,CTU,3395,,0,319,
3U,4608,YVR,156,SHE,4144,,0,330,
3U,4608,ZHA,6357,CKG,3393,,0,319,
3U,4608,ZHA,6357,HKG,3077,,0,319,
3U,4608,ZHY,8043,PEK,3364,,0,320,
3U,4608,ZHY,8043,XNN,6366,,0,320,
3U,4608,ZUH,6355,CZX,4109,,0,320,
3U,4608,ZUH,6355,HAK,4120,,0,320,
4B,20565,LAS,3877,LAX,3484,,0,PL2,
4B,20565,LAX,3484,LAS,3877,,0,PL2,
4D,442,CAI,1128,TLV,1590,,0,E70,
4D,442,TLV,1590,CAI,1128,,0,E70,
4E,\N,MCG,5965,NIB,7214,,0,PAG,
4E,\N,MCG,5965,TCT,7215,,0,PAG,
4E,\N,NIB,7214,MCG,5965,,0,PAG,
4E,\N,TCT,7215,TLJ,3423,,0,PAG,
4E,\N,TLJ,3423,MCG,5965,,0,PAG,
4G,2524,EYK,8428,VKO,2988,,0,YK2,
4G,2524,NCU,6151,VKO,2988,,0,73G,
4G,2524,NUX,4364,TJM,4111,,0,TU5,
4G,2524,NUX,4364,UFA,2992,,0,TU5,
4G,2524,NUX,4364,VKO,2988,,0,73G TU5,
4G,2524,NYM,6143,OVS,6140,,0,YK4,
4G,2524,NYM,6143,VKO,2988,,0,73G,
4G,2524,OVS,6140,NYM,6143,,0,YK4,
4G,2524,OVS,6140,SVX,2975,,0,YK4,
4G,2524,OVS,6140,VKO,2988,,0,YK2,
4G,2524,SVX,2975,OVS,6140,,0,YK4,
4G,2524,TJM,4111,NUX,4364,,0,TU5,
4G,2524,UCT,4368,VKO,2988,,0,YK2,
4G,2524,UFA,2992,NUX,4364,,0,TU5,
4G,2524,VKO,2988,EYK,8428,,0,YK2,
4G,2524,VKO,2988,NCU,6151,,0,73G,
4G,2524,VKO,2988,NUX,4364,,0,73G TU5,
4G,2524,VKO,2988,NYM,6143,,0,73G,
4G,2524,VKO,2988,OVS,6140,,0,YK2,
4G,2524,VKO,2988,UCT,4368,,0,YK2,
4H,8463,BKK,3885,DAC,3076,,0,AT7,
4H,8463,BZL,6176,DAC,3076,,0,DH8,
4H,8463,CCU,3043,CGP,3069,,0,AT7,
4H,8463,CCU,3043,DAC,3076,,0,AT7,
4H,8463,CGP,3069,CCU,3043,,0,AT7,
4H,8463,CGP,3069,DAC,3076,,0,DH8,
4H,8463,CGP,3069,MCT,2194,,0,313,
4H,8463,CXB,3068,DAC,3076,,0,DH8,
4H,8463,DAC,3076,BKK,3885,,0,AT7,
4H,8463,DAC,3076,BZL,6176,,0,DH8,
4H,8463,DAC,3076,CCU,3043,,0,AT7,
4H,8463,DAC,3076,CGP,3069,,0,DH8,
4H,8463,DAC,3076,CXB,3068,,0,DH8,
4H,8463,DAC,3076,DXB,2188,,0,313,
4H,8463,DAC,3076,JED,2072,,0,313,
4H,8463,DAC,3076,JSR,3071,,0,DH8,
4H,8463,DAC,3076,KTM,3125,,0,AT7,
4H,8463,DAC,3076,KUL,3304,,0,AT7,
4H,8463,DAC,3076,MCT,2194,,0,313,
4H,8463,DAC,3076,SPD,3073,,0,DH8,
